LATITUDE,LONGITUDE,location_x
41.328223,-81.844987,"19555, Idlewood Trail, Strongsville, Cuyahoga County, Ohio, 44149, United States"
39.997129,-84.062716,"7738, Walnut Grove-Clark County Road, Miami County, Ohio, 45373, United States"
39.8236663,-84.4565392,"North Sulphur Springs Road, Pyrmont, Montgomery County, Ohio, 45309, United States"
39.686666,-84.116774,"4030, Glenheath Drive, Kettering, Montgomery County, Ohio, 45440, United States"
38.9114628,-84.2263783,"North Altman Road, Monroe Township, Clermont County, Ohio, 45157, United States"
40.0964415,-83.0159408,"38, Glen Drive, Worthinglen, Worthington, Sharon Township, Franklin County, Ohio, 43085, United States"
39.455883,-83.874497,"198, Morningline Lane, Union Township, Clinton County, Ohio, 45177, United States"
41.478549,-81.784531,"1824, Chesterland Avenue, Madison Village, Birdtown, Lakewood, Cuyahoga County, Ohio, 44107, United States"
41.5313989,-81.4965606,"1075, Richmond Road, Lyndhurst, Cuyahoga County, Ohio, 44124, United States"
39.6976609,-84.033766,"204, James River Road, Arlington Place, Alpha, Beavercreek Township, Greene County, Ohio, 45434, United States"
41.352863,-81.863207,"140, Whitehall Drive, Berea, Cuyahoga County, Ohio, 44017, United States"
40.3659329,-83.0982739,"1332, Penry Road, Troy Township, Delaware County, Ohio, 43015, United States"
39.205846,-84.6309069,"5649, Jessup Road, White Oak, Green Township, Hamilton County, Ohio, 45247, United States"
41.330214,-81.751636,"8261, Washington Avenue, North Royalton, Cuyahoga County, Ohio, 44133, United States"
41.4246241,-82.6399487,"Joseph Steinen Wildlife Area, 4501, Cleveland Road West, Sandusky, Huron Township, Erie County, Ohio, 44870, United States"
41.110487,-81.679076,"4522, Stagecoach Trail, Pigeon Creek, Copley Township, Summit County, Ohio, 44321, United States"
39.18414,-84.376913,"6558, Apache Circle, Country Club Acres, Madeira, Hamilton County, Ohio, 45243, United States"
40.1486189,-83.1757616,"9399, Donatello Drive, Dublin, Washington Township, Union County, Ohio, 43016, United States"
41.3192287,-83.4217858,"Fostoria Road, Risingsun, Jackson Township, Wood County, Ohio, 43457, United States"
39.4598255,-82.6616199,"19327, Wagner Road, South Perry, Hocking County, Ohio, 43135, United States"
40.3977121,-82.4269974,"18045, Yauger Road, Mount Vernon, Monroe Township, Knox County, Ohio, 43050, United States"
40.1103212,-83.1694254,"Durwood Lane, Dublin, Washington Township, Franklin County, Ohio, 43016, United States"
40.8266213,-81.4326596,"Preserve Drive Northwest, Jackson Township, Stark County, Ohio, 44708, United States"
41.7119278,-81.2332306,"819, Homewood Drive, Lusard Place, Painesville, Lake County, Ohio, 44077, United States"
41.142038,-81.7863069,"4879, Debbie Drive, Windfall, Medina Township, Medina County, Ohio, 44256, United States"
41.3884166,-81.3226911,"17681, Haskins Road, Bainbridge, Bainbridge Township, Geauga County, Ohio, 44023, United States"
40.0920136,-80.9094036,"69207, Provident Fairpoint Road, St. Clairsville, Belmont County, Ohio, 43950, United States"
39.385297,-81.6645527,"Barlow-Vincent Elementary School, Warrior Drive, Barlow, Washington County, Ohio, 45712, United States"
40.0100708,-82.0426327,"4562, Doru Drive, Muskingum County, Ohio, 43701, United States"
40.9272975,-81.3204785,"3263, Lee Knoll Street Northeast, Lake Township, Stark County, Ohio, 44632, United States"
40.149453,-84.015507,"1299, Elm Tree Road North, Champaign County, Ohio, 43072, United States"
40.1117543,-83.1052637,"Grandee Cliffs Drive, Grandee Cliffs, Dublin, Washington Township, Franklin County, Ohio, 43017, United States"
41.2274613,-80.7283062,"893, Howland Wilson Road Southeast, Hunters Woods, Howland Center, Howland, Trumbull County, Ohio, 44484, United States"
40.9973909,-80.6682301,"8381, Alamosa Drive, Woodland Garden, Boardman, Mahoning County, Ohio, 44512, United States"
39.725397,-84.186338,"Dayton Country Club, West Thruston Boulevard, Kettering, Montgomery County, Ohio, 45419, United States"
41.002527,-82.343843,"Township Road 1101, Ruggles Township, Ashland County, Ohio, 44859, United States"
41.0215332,-83.6858654,"Shank Lake Trail, Findlay, Hancock County, Ohio, 45840, United States"
39.8025275,-83.89467,"247, West Whiteman Street, Yellow Springs Historic District, Yellow Springs, Miami Township, Greene County, Ohio, 45387, United States"
41.2671746,-81.3503664,"1272, Tinkers Green Drive, Streetsboro, Portage County, Ohio, 44241, United States"
41.1648884,-81.4867598,"3526, Homewood Avenue, Stow, Summit County, Ohio, 44221, United States"
41.5180893,-83.7355614,"Millstream Drive, Waterville, Lucas County, Ohio, 43566, United States"
39.8007554,-82.7576065,"Slough Road Northwest, Slough, Bloom Township, Fairfield County, Ohio, 43110, United States"
40.6796269,-84.1521868,"2709, Shagbark Drive, Elmview, Allen County, Ohio, 45806, United States"
40.175337,-82.939412,"5964, Gainey Court, Victory Camp, Genoa Township, Delaware County, Ohio, 43082, United States"
39.4960311,-84.7233584,"242, McKee Avenue, Oxford, Oxford Township, Butler County, Ohio, 45056, United States"
41.6651027,-81.2652479,"10423, Misty Ridge Drive, Lake County, Ohio, 44077, United States"
39.7121821,-83.9271899,"166, Hardacre Drive, Xenia, Xenia Township, Greene County, Ohio, 45385, United States"
39.8292,-84.0960417,"6998, Emory Place, Dayton, Montgomery County, Ohio, 45424, United States"
41.0600746,-81.452345,"150, Carlton Drive, Ellet, Akron, Summit County, Ohio, 44312, United States"
41.1248594,-81.5805995,"1974, Brookshire Road, Northwest Akron, Akron, Summit County, Ohio, 44313, United States"
41.3071465,-81.6301159,"6960, Oakes Road, Brecksville, Cuyahoga County, Ohio, 44141, United States"
41.2917092,-81.5199817,"8346, Olde Eight Road, Little York, Northfield Center Township, Summit County, Ohio, 44067, United States"
41.5644041,-81.5021718,"Path to fairlawn drive, Richmond Heights, Cuyahoga County, Ohio, 44143, United States"
39.9817511,-83.1058756,"3857, Grimes Drive, Columbus, Franklin County, Ohio, 43204, United States"
39.3069879,-82.081826,"219, Longview Hgts Road, Longview Heights, Athens Township, Athens County, Ohio, 45701, United States"
39.5379025,-82.0091683,"4587, SR 78, Bishopville, Morgan County, Ohio, 45732, United States"
41.1439215,-81.5216875,"Albertson Parkway, Schumacher, Cuyahoga Falls, Summit County, Ohio, 44223, United States"
41.4278982,-81.8876703,"4207, Bentley Drive, North Olmsted, Cuyahoga County, Ohio, 44070, United States"
38.6357232,-82.3186757,"Fillinger Road, Guyan Township, Gallia County, Ohio, 45623, United States"
40.9566991,-83.5562489,"16972, Tr 166, Hancock County, Ohio, 45814, United States"
40.8034012,-81.9485046,"519, Woodland Avenue, Wooster, Wayne County, Ohio, 44691, United States"
41.519607,-81.281357,"12818, Rockhaven Road, Munson Township, Geauga County, Ohio, 44026, United States"
40.1339706,-82.8933048,"319, Barrington Drive, Westerville, Delaware County, Ohio, 43082, United States"
41.7075471,-81.2865927,"1694, Poplar Lane, Heisley Park, Painesville, Lake County, Ohio, 44077, United States"
39.1780939,-84.438864,"2720, Oakleaf Avenue, Norwood Heights, Cincinnati, Hamilton County, Ohio, 45212, United States"
41.3148434,-81.1502295,"11872, Kenyon Drive, Hiram, Portage County, Ohio, 44234, United States"
41.5064866,-82.0117379,"Avon Lake High School, Electric Boulevard, Avon Point, Avon Lake, Lorain County, Ohio, 44012, United States"
41.1642884,-81.4435053,"3601, Edgewood Drive, Stow, Summit County, Ohio, 44224, United States"
41.1781008,-81.26067,"3728, Lovers Lane, Ravenna Township, Portage County, Ohio, 44266, United States"
40.7525547,-81.4753666,"6420, Navarre Road Southwest, Richville, Stark County, Ohio, 44662, United States"
41.5310733,-81.4929219,"5185, Ridgebury Boulevard, Lyndhurst, Cuyahoga County, Ohio, 44124, United States"
39.3411814,-84.3689818,"7741, Bonnie Drive, West Chester Township, Butler County, Ohio, 45069, United States"
41.3189928,-81.5390194,"9506, Olde Eight Road, Little York, Northfield Center Township, Summit County, Ohio, 44067, United States"
41.2968443,-82.6406343,"SR 113, Milan Township, Erie County, Ohio, 44846, United States"
39.3175286,-82.1706905,"6698, SR 56, Athens, Athens Township, Athens County, Ohio, 45701, United States"
40.2128668,-82.9821396,"3740, Mariners Way, Berlin Township, Delaware County, Ohio, 43035, United States"
41.528735,-81.549614,"1155, Yellowstone Road, Mayfield Estates, Bluestone, Cleveland Heights, Cuyahoga County, Ohio, 44121, United States"
39.9764626,-82.8068927,"7308, Timbercreek Court, Reynoldsburg, Truro Township, Franklin County, Ohio, 43068, United States"
39.933197,-83.25885,"187, Hidden Creek Drive, Jefferson Township, Madison County, Ohio, 43119, United States"
41.6645608,-83.7527919,"8746, Cedar Bend Road, Lucas County, Ohio, 43560, United States"
41.6469174,-83.9826035,"6445, Township Road 6-2, Fulton County, Ohio, 43515, United States"
41.0383705,-81.4387785,"976, Abington Road, Sawyerwood, Springfield Township, Summit County, Ohio, 44312, United States"
41.5655014,-81.2226875,"11158, Tall Pines Drive, Munson Township, Geauga County, Ohio, 44024, United States"
39.408677,-84.081672,"6546, SR 350, Warren County, Ohio, 45054, United States"
41.2912154,-81.3492874,"77, West Mennonite Road, Aurora, Portage County, Ohio, 44202, United States"
41.6813579,-81.2426412,"Lake County, Ohio, 44077, United States"
39.8775278,-83.9297786,"237, Broadway Road, Enon Mobile Home Park, Enon, Clark County, Ohio, 45323, United States"
41.0747331,-81.6890252,"South Medina Line Road, Pigeon Creek, Copley Township, Summit County, Ohio, 44230, United States"
40.62035,-82.51982,"201, State Route 97, Bellville, Jefferson Township, Richland County, Ohio, 44813, United States"
40.5569581,-82.8130156,"5525, United States Highway 42, Mount Gilead, Gilead Township, Morrow County, Ohio, 43338, United States"
40.8346337,-82.0382059,"Lattasburg Road, Lattasburg, Chester Township, Wayne County, Ohio, 44287, United States"
39.9498571,-82.850525,"5457, Bradbury Lane, Columbus, Franklin County, Ohio, 43232, United States"
39.82413,-84.20359,"5334, Northcutt Place, Dayton, Montgomery County, Ohio, 45414, United States"
40.0673327,-82.72645,"Mink Street Southwest, Jersey, Jersey Township, Licking County, Ohio, 43062, United States"
39.26749,-84.26134,"208, Riverside Avenue, Loveland, Hamilton County, Ohio, 45140, United States"
41.69215,-81.33824,"8439, Mansion Boulevard, Mentor, Lake County, Ohio, 44060, United States"
41.93803,-80.5854,"University Hospitals - Conneaut Medical Center, 158, West Main Road, Conneaut, Ashtabula County, Ohio, 44030, United States"
39.4768831,-84.5523262,"260, South Mill Street, Seven Mile, St. Clair Township, Butler County, Ohio, 45062, United States"
41.6789861,-81.1028552,"6937, Leroy Thompson Road, Breakman, Lake County, Ohio, 44086, United States"
39.7184,-82.94913,"100, Glenn Road, Little Chicago, Ashville, Pickaway County, Ohio, 43103, United States"
41.4278621,-81.7990494,"4697, West 148th Street, Bellaire-Puritas, Cleveland, Cuyahoga County, Ohio, 44135, United States"
39.8870116,-82.0979053,"5401, Foxfire Drive, Roberts, Muskingum County, Ohio, 43701, United States"
39.2163593,-84.5746128,"2555, Royal Glen Drive, White Oak, Colerain Township, Hamilton County, Ohio, 45239, United States"
38.9339879,-82.9494057,"Coon Hollow Road, Scioto County, Ohio, United States"
40.3866316,-80.6465355,"414, Sealock Avenue, Dorian Heights, Jefferson County, Ohio, 43952, United States"
39.2640448,-84.5105854,"854, Ligorio Avenue, Greenhills, Springfield Township, Hamilton County, Ohio, 54218, United States"
39.08421,-84.38387,"6315, Cambridge Avenue, Mount Washington, Cincinnati, Hamilton County, Ohio, 45230, United States"
41.7323637,-80.7653247,"299, South Market Street, Jefferson, Ashtabula County, Ohio, 44047, United States"
41.637083,-81.417012,"4347, McKinney Avenue, Willoughby, Lake County, Ohio, 44094, United States"
41.0082069,-82.0944875,"Williams Road, Homer Township, Medina County, Ohio, 44287, United States"
40.0987231,-84.6467612,"Shawnee Prairie Preserve, 4267, SR 502, Sharpeye, Greenville, Darke County, Ohio, 45331, United States"
40.7844582,-80.5926819,"48140, Taylor Road, Columbiana County, Ohio, 44455, United States"
41.2243058,-81.4332785,"1715, Beckwith Drive, Hudson, Summit County, Ohio, 44236, United States"
40.8799825,-82.3378837,"845, Mowry Drive, Ashland, Ashland County, Ohio, 44805, United States"
41.02108,-81.4999313,"2075, South Plaza Drive, Akron, Coventry Township, Summit County, Ohio, 44319, United States"
41.346961,-82.401533,"9799, Angling Road, Florence, Florence Township, Erie County, Ohio, 44889, United States"
40.089843,-82.480931,"225, Pine Tree Drive Northeast, Granville Township, Licking County, Ohio, 43023, United States"
39.7697146,-82.6844144,"4410, Old Columbus Road Northwest, Greenfield Township, Fairfield County, Ohio, 43112, United States"
40.8757358,-82.3316891,"Brookside Golf Course, 1299, Sandusky Street, Ashland, Milton Township, Ashland County, Ohio, 44805, United States"
39.1481077,-84.407703,"Deupree House, 3939, Erie Avenue, Cincinnati, Hamilton County, Ohio, 45208, United States"
39.1838107,-84.6741867,"5104, Wesselman Woods Drive, Green Township, Hamilton County, Ohio, 45248, United States"
41.5956753,-83.6230803,"3601, Greenlawn Court, Toledo, Lucas County, Ohio, 43614, United States"
39.970332,-82.843534,"5950, McNaughten Grove Lane, Columbus, Franklin County, Ohio, 43213, United States"
39.039718,-82.0444426,"164, Terrell Lane, Pomeroy, Meigs County, Ohio, 45769, United States"
41.0361601,-81.9649666,"Friendsville Road, Friendsville, Westfield Township, Medina County, Ohio, 44273, United States"
40.0995648,-83.0331587,"Stevenson Entrance, Worthingway, Worthington, Sharon Township, Franklin County, Ohio, 43085, United States"
39.5840278,-84.0969086,"4004, Middle Run Road, Ferry, Sugarcreek Township, Greene County, Ohio, 45370, United States"
40.8280959,-81.9681199,"1756, West Highland Avenue, Wayne County, Ohio, 44691, United States"
40.2919569,-83.096572,"500, Brickstone Drive, Sunnyview Farms, Delaware, Delaware County, Ohio, 43015, United States"
39.5181949,-84.7509498,"367, Miami Trail, Oxford, Oxford Township, Butler County, Ohio, 45056, United States"
40.1213571,-83.0586834,"1542, Briarmeadow Drive, Columbus, Sharon, Franklin County, Ohio, 43235, United States"
41.559992,-81.071102,"11485, Clay Street, Huntsburg Township, Geauga County, Ohio, 44046, United States"
40.0116746,-81.9927478,"Tranquility Lane, Muskingum County, Ohio, 43701, United States"
39.593881,-84.1450194,"10191, Settlement House Road, Washington Township, Montgomery County, Ohio, 45458, United States"
40.020363,-83.0441298,"1135, Shady Hill Drive, Cranbrook, Columbus, Sharon, Franklin County, Ohio, 43221, United States"
41.6171659,-81.4902182,"27675, Forestview Avenue, Shoreview, Euclid, Cuyahoga County, Ohio, 44132, United States"
40.1186981,-82.6387024,"Castle Road, Saint Albans Township, Licking County, Ohio, 43001, United States"
41.3420586,-81.8758671,"22380, Country Meadows Lane, Strongsville, Cuyahoga County, Ohio, 44149, United States"
38.4496817,-82.3336512,"217, Sunset Boulevard, Lock, Lakeland, Rome Township, Lawrence County, Ohio, 45669, United States"
39.2137881,-84.1421326,"2130, Woodville Pike, Oakwood Terrace, Shiloh, Goshen Township, Clermont County, Ohio, 45122, United States"
39.9754506,-82.8028088,"430, Fallriver Drive, Reynoldsburg, Truro Township, Franklin County, Ohio, 43068, United States"
41.4728547,-81.1836541,"North Rider Road, Burton Township, Geauga County, Ohio, 44021, United States"
40.0553365,-83.0143798,"200, East Weisheimer Road, Clintonville, Columbus, Sharon, Franklin County, Ohio, 43214, United States"
41.7195769,-83.4725029,"5461, 309th Street, Point Place, Toledo, Lucas County, Ohio, 43611, United States"
40.1688392,-82.2955799,"7984, Rocky Fork Road Northeast, Rocky Fork, Mary Ann Township, Licking County, Ohio, 43055, United States"
39.9910063,-83.0177373,"1465, Belmont Avenue, NECKO, University District District 4, Columbus, Franklin County, Ohio, 43201, United States"
41.0321038,-81.7354059,"262, Marlow Street, Wadsworth, Medina County, Ohio, 44281, United States"
39.4986845,-84.7344804,"996, Silvoor Lane, Oxford, Oxford Township, Butler County, Ohio, 45056, United States"
40.8167385,-81.0465451,"Mountz Road, Columbiana County, Ohio, 44625, United States"
39.849987,-83.9290161,"1188, Cardinal Drive, Houck Meadows, Enon, Clark County, Ohio, 45323, United States"
40.9656574,-83.6295766,"13004, Township Road 45, Hancock County, Ohio, 45840, United States"
40.842224,-81.606396,"Top O Hill Mhp Northwest, Lawrence Township, Stark County, Ohio, 44666, United States"
40.9638744,-81.8002948,"9783, East Sterling Road, Rittman, Wayne County, Ohio, 44270, United States"
39.9216764,-82.7775514,"10128, Wellington Drive Northwest, Summerfield, Violet Township, Fairfield County, Ohio, 43147, United States"
39.2869145,-84.2512321,"1401, Adams Road, Hamilton Township, Warren County, Ohio, 45140, United States"
40.9132856,-81.0231829,"Beech Grove Drive, Sebring, Mahoning County, Ohio, 44672, United States"
41.2966385,-81.3437874,"Kingston Drive, Aurora, Portage County, Ohio, 44202, United States"
41.4942183,-83.4740621,"Railroad Street, Lemoyne, Wood County, Ohio, 43441, United States"
39.3855789,-84.4765055,"4259, Stone Creek Drive, Greystone, Liberty Township, Butler County, Ohio, 45011, United States"
41.3101469,-81.570611,"953, Canyon View Road, Greenwood Village, Sagamore Hills, Sagamore Hills Township, Summit County, Ohio, 44067, United States"
39.9236216,-82.7855867,"1564, Turnberry Drive, Pickerington, Violet Township, Fairfield County, Ohio, 43147, United States"
39.260196,-84.354436,"10790, Deerfield Road, Montgomery, Hamilton County, Ohio, 45242, United States"
41.3418518,-83.6175904,"11412, Kramer Road, Cloverdale, Wood County, Ohio, 43402, United States"
39.2532211,-84.6517537,"9838, Weik Road, Colerain Township, Hamilton County, Ohio, 45252, United States"
39.2436417,-84.3401635,"8240, Hopewell Road, Jones Farm, Montgomery, Hamilton County, Ohio, 45140, United States"
39.0530909,-84.2713548,"3852, Palmer Court, Country Club Estates, Cincinnati, Pierce Township, Clermont County, Ohio, 45245, United States"
39.6234769,-84.126053,"1389, Seminary View Drive, Centerville, Montgomery County, Ohio, 45458, United States"
39.1455157,-84.4401422,"3720, Maple Park Avenue, Hyde Park, Cincinnati, Hamilton County, Ohio, 45208, United States"
41.0617668,-80.8018041,"4086, Thats Life Lane, Summer Wind, Mahoning County, Ohio, 44406, United States"
41.493492,-81.5732885,"2974, Scarborough Road, Euclid Golf Historic District, Cleveland Heights, Cuyahoga County, Ohio, 44118, United States"
41.45014,-81.92348,"Westlake Post Office, 27300, Center Ridge Road, Westlake, Cuyahoga County, Ohio, 44145, United States"
41.4724126,-81.8653965,"1283, Bates Road, Rocky River, Cuyahoga County, Ohio, 44116, United States"
39.0797187,-84.4064331,"1350, Apple Hill Road, Cincinnati, Anderson Township, Hamilton County, Ohio, 45230, United States"
